InputID,MasterFrame,ID,Mag,Magerr,RA,Decl,FWHM,Var,FrameID,MJD,airmass,exposure,X,Y,Flux,Area,Flags,Theta,Elong,MuMax,Blend
9183-3703,1138035063878,13030513803521043837,14.008436,0.0539151562596816,121.92083,39.00421,2.87,0,13030513803521,56356.1637725928,1.02,30,554.501,3328.19,94771.203125,234,0,23.1,1.036,5.99,0
9183-3703,1138035063878,13030513803531043948,14.01397,0.0539269904254912,121.92082,39.00422,3.14,0,13030513803531,56356.1736953356,1.01,30,531.592,3369.62,94446.601562,241,0,34.4,1.062,5.87,0
9183-3703,1138035063878,13030513803541044273,14.0058,0.053902140846679,121.92086,39.00417,3.12,0,13030513803541,56356.1835031482,1.01,30,558.604,3369.01,95130.398438,246,0,-18,1.027,5.96,0
9183-3703,1138035063878,12012113803511051464,14.044319,0.0538797096580238,121.92084,39.00423,3.13,0,12012113803511,55947.1701074536,1.33,30,605.271,3488.63,95754.898438,226,2,5,1.069,5.91,0
9183-3703,1138035063878,12012113803521053937,14.036689,0.0538619853132821,121.92082,39.00423,2.67,0,12012113803521,55947.1757483566,1.3,30,611.594,3458.85,96253.296875,234,0,25.7,1.05,5.96,0
9183-3703,1138035063878,12012113803531055060,14.031819,0.0538363215273164,121.92089,39.00424,2.84,0,12012113803531,55947.1813718057,1.27,30,599.769,3495.51,96982.796875,233,0,22,1.077,6,0
9183-3703,1138035063878,12012113803541053489,14.028509,0.0538209514438955,121.92086,39.00425,2.77,0,12012113803541,55947.187128345,1.24,30,635.508,3489.89,97424.203125,238,0,9.7,1.062,5.92,0
9183-3703,1138035063878,13041713803511042090,14.011224,0.0538958335777315,121.92083,39.00425,3.03,0,13041713803511,56399.1385623263,1.06,30,538.229,3340.33,95305.296875,200,0,6.3,1.061,5.46,0
9183-3703,1138035063878,13041713803521041879,14.017732,0.0539245130191586,121.92084,39.00422,3.03,0,13041713803521,56399.1459277314,1.08,30,536.837,3315.27,94514.398438,200,0,23.4,1.04,5.5,0
9183-3703,1138035063878,13041713803531041547,14.012909,0.0539245458297923,121.92083,39.00424,3.02,0,13041713803531,56399.1532324073,1.1,30,518.151,3354.03,94513.5,207,0,0.3,1.066,5.42,0
9183-3703,1138035063878,13041713803541042065,13.999251,0.0538949263106849,121.92078,39.00419,3.14,0,13041713803541,56399.1604850465,1.11,30,553.147,3352.5,95330.5,212,2,22.6,1.062,5.41,0
9183-3703,1138035063878,13051913803511033504,14.012164,0.0543722989691909,121.92086,39.00425,3.06,0,13051913803511,56431.1796852895,1.79,30,526.91,3354.71,83476.101562,171,0,29.1,1.09,4.93,0
9183-3703,1138035063878,13051913803521032917,13.974007,0.0542649175748666,121.9208,39.00428,2.98,0,13051913803521,56431.1847287151,1.86,30,526.988,3331.05,85916.5,172,0,20,1.104,4.82,0
9183-3703,1138035063878,13051913803531033308,14.003576,0.0544221713865441,121.92076,39.00422,3,0,13051913803531,56431.1897950461,1.93,30,510.29,3372.96,82382.398438,169,2,10.4,1.048,4.95,0
9183-3703,1138035063878,13051913803541032727,14.014799,0.0544949082192603,121.92083,39.00421,3.07,0,13051913803541,56431.1948324423,2.01,30,542.121,3373.7,80830.296875,156,0,-0,1.074,4.88,0
9183-3703,1138035063878,13091713803511044675,14.017431,0.054311007155233,121.92082,39.00417,2.95,0,13091713803511,56552.4747627662,1.62,30,482.537,3359.62,84854.398438,219,0,23.7,1.041,5.71,0
9183-3703,1138035063878,13091713803521045806,14.012099,0.0542906347414338,121.92083,39.00413,3.03,0,13091713803521,56552.478188287,1.59,30,483.976,3335.78,85321.101562,218,0,15.9,1.036,5.72,0
9183-3703,1138035063878,13091713803531045588,13.999895,0.0542424271571709,121.92084,39.00414,3.06,0,13091713803531,56552.481519491,1.56,30,467.889,3378.42,86443,230,2,63.6,1.022,5.66,0
9183-3703,1138035063878,13091713803541045020,13.9944,0.0542156848593598,121.92085,39.00415,3.13,0,13091713803541,56552.4849136458,1.53,30,499.923,3378.06,87076.203125,228,2,40.5,1.03,5.54,0
9183-3703,1138035063878,13092313803511037991,14.00664,0.0540032868616634,121.92085,39.00413,3.41,0,13092313803511,56558.4785590163,1.45,30,461.14,3349.51,92398.398438,213,0,7.4,1.091,5.16,0
9183-3703,1138035063878,13092313803521039046,14.025629,0.054062621041467,121.92078,39.00416,3.32,0,13092313803521,56558.4819292594,1.42,30,466.677,3326.23,90857.101562,190,0,16.9,1.072,5.09,0
9183-3703,1138035063878,13092313803531039321,14.014923,0.0540213197805055,121.92079,39.00412,3.32,0,13092313803531,56558.4853656599,1.4,30,449.992,3368.38,91925.296875,206,0,22.6,1.06,5.1,0
9183-3703,1138035063878,13092313803541038932,14.024019,0.0540392635758585,121.92082,39.00415,3.39,0,13092313803541,56558.4887332986,1.38,30,484.718,3368.89,91458.601562,201,0,23,1.085,5.08,0
9183-3703,1138035063878,13102713803511044624,13.937078,0.0561965770467628,121.92079,39.00408,3.08,0,13102713803511,56592.4132468402,1.28,30,555.747,3349.32,54986.5,135,0,-21.8,1.011,4.17,0
9183-3703,1138035063878,13102713803521044817,14.069739,0.0567539006445722,121.92081,39.0041,2.8,0,13102713803521,56592.4188456368,1.25,30,556.185,3337.59,49427.699219,123,0,45,1.078,4.4,0
9183-3703,1138035063878,13102713803531043268,14.083886,0.0565768328491967,121.92074,39.00401,3.18,0,13102713803531,56592.4244463891,1.23,30,545.641,3354.8,51086.5,132,0,60.9,1.092,4.26,0
9183-3703,1138035063878,13102713803541045755,13.970058,0.0563693274418463,121.92071,39.00407,3.09,0,13102713803541,56592.4300493519,1.2,30,566.12,3354.85,53154.199219,132,2,31.9,1.075,4.33,0
9186-9101,1129082097865,5041012908211065949,13.948219,0.054156697032751,260.66672,30.88126,4.77,0,5041012908211,53470.4207281713,1.05,25,786.794,3802.96,88501.101562,355,2,23,1.38,5.35,0
9186-9101,1129082097865,5041012908221064992,13.898638,0.0539776593308478,260.66666,30.88127,4.75,0,5041012908221,53470.4278787618,1.04,25,789.478,3801.73,93077.898438,416,2,21.5,1.658,5.32,0
9186-9101,1129082097865,5041012908231061454,13.891691,0.0539581162170382,260.66674,30.88126,4.96,0,5041012908231,53470.4351189352,1.03,25,781.092,3799.34,93601.796875,420,2,22.5,1.688,5.27,0
9186-9101,1129082097865,5041012908241061912,13.931197,0.0540813551037891,260.66669,30.88126,5,0,5041012908241,53470.4422871183,1.02,25,787.674,3797.11,90379.5,382,2,28.4,1.346,5.17,0
9186-9101,1129082097865,5041912908211052716,13.930609,0.0535454698816641,260.66671,30.88125,4.77,0,5041912908211,53479.4100075928,1.03,30,781.807,3803.11,105954,348,2,28.9,1.335,5.13,0
9186-9101,1129082097865,5041912908221052433,13.94674,0.0535912004687533,260.66672,30.88126,4.8,0,5041912908221,53479.4187168172,1.02,30,788.739,3801.35,104452,331,2,28.4,1.358,5.22,0
9186-9101,1129082097865,5041912908231053102,13.930316,0.0535337753011549,260.66669,30.88124,4.88,0,5041912908231,53479.4274067245,1.01,30,779.079,3799.68,106344,381,2,26.8,1.344,5.34,0
9186-9101,1129082097865,5041912908241056868,13.92811,0.0535164877854665,260.66673,30.88123,4.83,0,5041912908241,53479.4360772916,1.01,30,784.529,3795.97,106925,373,2,30.1,1.398,5.22,0
9186-9101,1129082097865,5070612908211056524,13.961102,0.0537482330406808,260.66667,30.8813,5.32,0,5070612908211,53557.3012256827,1.06,30,814.31,3861.92,99559.601562,361,2,20.7,1.401,5.11,0
9186-9101,1129082097865,5070612908221060649,13.9619,0.0537621672947265,260.66673,30.88128,5.07,0,5070612908221,53557.3077459144,1.07,30,818.96,3859.37,99144.296875,367,2,21.1,1.377,5.14,0
9186-9101,1129082097865,5070612908231057544,13.951365,0.053729056512881,260.66668,30.8813,5.24,0,5070612908231,53557.3142505209,1.09,30,807.697,3858.16,100136,348,2,27.5,1.355,5.01,0
9186-9101,1129082097865,5070612908241056728,13.960675,0.0537780259462224,260.66666,30.88126,5.29,0,5070612908241,53557.3207842941,1.11,30,815.018,3856.14,98675.203125,357,2,24.7,1.375,5.09,0
9186-9101,1129082097865,5071112908211057913,13.950488,0.0536937552928726,260.66665,30.88126,5.03,0,5071112908211,53562.2772948956,1.04,30,826.276,3860.78,101212,360,2,23.8,1.349,5.22,0
9186-9101,1129082097865,5071112908221056877,13.92277,0.0536133017348398,260.66672,30.88127,5.18,0,5071112908221,53562.2838120023,1.05,30,834.139,3858.5,103739,377,2,27.2,1.411,5.16,0
9186-9101,1129082097865,5071112908231059367,13.906127,0.053561267828299,260.6667,30.88132,5.12,0,5071112908231,53562.2903701966,1.06,30,817.969,3856.01,105431,397,2,20.9,1.678,5.04,0
9186-9101,1129082097865,5071112908241060682,13.90112,0.0535647290331489,260.66672,30.88126,5.13,0,5071112908241,53562.2969052428,1.08,30,829.196,3853.72,105317,384,2,23.7,1.654,5.13,0
9186-9101,1129082097865,5060612908211061129,14.110785,0.0541197052067184,260.66644,30.88116,5.18,0,5060612908211,53527.3675264814,1.03,30,798.123,3843.83,89415,402,2,30.8,1.506,5.07,0
9186-9101,1129082097865,5060612908221059351,13.997908,0.0536602994212143,260.66648,30.88119,5.16,0,5060612908221,53527.376285139,1.05,30,804.583,3841.34,102250,344,2,36.9,1.462,5.27,0
9186-9101,1129082097865,5060612908231061013,13.987689,0.053755602135015,260.66678,30.88122,5.19,0,5060612908231,53527.3850764236,1.06,30,788.054,3838.57,99339.601562,346,2,15.2,1.272,5.31,0
9186-9101,1129082097865,5060612908241060967,13.961132,0.0536667006868452,260.66668,30.88126,4.93,0,5060612908241,53527.3937207176,1.08,30,800.616,3835.83,102050,359,2,30.3,1.467,5.3,0
9186-9101,1129082097865,5061312908211061408,13.962593,0.0536896956032345,260.66669,30.88121,4.86,0,5061312908211,53534.3493343173,1.03,30,826.879,3844.37,101337,368,2,26,1.395,5.33,0
9186-9101,1129082097865,5061312908221061157,13.932279,0.0536007471718319,260.66669,30.88128,5.06,0,5061312908221,53534.3574994211,1.05,30,834.467,3842.38,104143,384,2,28.6,1.438,5.13,0
9186-9101,1129082097865,5061312908231061995,13.943925,0.0536471161122137,260.66673,30.88127,4.74,0,5061312908231,53534.3656381364,1.06,30,819.124,3839.92,102664,381,2,22.2,1.364,5.38,0
9186-9101,1129082097865,5061312908241060930,13.954158,0.0536749254559264,260.66668,30.88124,5.02,0,5061312908241,53534.3737982637,1.08,30,832.186,3837.73,101794,362,2,28.1,1.4,5.27,0
9186-9101,1129082097865,5062812908211060523,13.975177,0.054025945500272,260.66672,30.88129,5.05,0,5062812908211,53549.3106894558,1.04,30,788.369,3862.22,91804.601562,322,2,23.1,1.402,4.99,0
9186-9101,1129082097865,5062812908221060191,13.902704,0.0537937396547697,260.66673,30.88128,4.97,0,5062812908221,53549.3178657405,1.05,30,795.496,3859.79,98214.101562,387,2,27.6,1.624,4.94,0
9186-9101,1129082097865,5062812908231059477,13.948779,0.0539717308923715,260.6667,30.88128,4.91,0,5062812908231,53549.3249099539,1.06,30,780.956,3858.39,93236.296875,342,2,32.6,1.322,4.96,0
9186-9101,1129082097865,5062812908241057627,13.939421,0.0539489406149827,260.66678,30.88125,5.02,0,5062812908241,53549.3319612267,1.08,30,792.321,3856.87,93849.5,341,2,30.1,1.343,4.9,0
9186-9101,1129082097865,5050712908211054116,13.981404,0.0552610127289015,260.66671,30.88125,4.6,0,5050712908211,53497.3989174306,1,30,788.239,3767.74,67088.101562,280,2,30.1,1.31,4.74,0
9186-9101,1129082097865,5050712908221054252,14.006768,0.0556273125317405,260.66672,30.88127,4.92,0,5050712908221,53497.4059301619,1,30,794.734,3770.83,61855.699219,262,2,17.2,1.317,4.59,0
9186-9101,1129082097865,5050712908231049815,13.91754,0.0559262108461388,260.66673,30.8813,4.88,0,5050712908231,53497.4128913889,1,30,780.003,3768.09,58078.300781,258,2,26.9,1.352,4.33,0
9186-9101,1129082097865,5050712908241058297,13.959153,0.0543650015052287,260.66669,30.88123,4.86,0,5050712908241,53497.4199109492,1,30,789.216,3764.08,83638.203125,328,2,30.1,1.354,4.99,0
9186-9101,1129082097865,5051912908211061324,13.89293,0.0534144195795886,260.66671,30.88124,4.97,0,5051912908211,53509.3755660071,1,30,813.798,3809.2,110468,376,2,25.8,1.733,4.88,0
9186-9101,1129082097865,5051912908221062120,13.949876,0.0535814563036615,260.66663,30.88131,4.91,0,5051912908221,53509.3836337617,1,30,822.67,3817.35,104769,336,2,25.1,1.383,4.95,0
9186-9101,1129082097865,5051912908231060992,13.976685,0.05357087769358,260.66675,30.88126,4.86,0,5051912908231,53509.3917088197,1.01,30,808.317,3814.4,105115,328,2,24,1.307,5.17,0
9186-9101,1129082097865,5051912908241061213,13.937957,0.0535415335608225,260.66667,30.88128,4.87,0,5051912908241,53509.3998004282,1.01,30,818.939,3812.65,106085,369,2,29.8,1.432,5.17,0
9186-9101,1129082097865,5111412908211044482,13.943539,0.053845335704333,260.66671,30.88127,5.11,0,5111412908211,53688.0588149307,1.69,30,834.502,3786.61,96725.5,205,2,21.7,1.224,3.96,0
9186-9101,1129082097865,5111412908221044162,13.910973,0.0537855180391848,260.66666,30.88122,4.96,0,5111412908221,53688.0641984143,1.76,30,830.491,3769.6,98454.898438,235,2,20.2,1.308,4.1,0
9186-9101,1129082097865,5111412908231044053,13.955832,0.0539406378271112,260.66668,30.88128,5.05,0,5111412908231,53688.0696018054,1.83,30,840.122,3796.76,94074.601562,228,2,17.6,1.261,4.37,0
9186-9101,1129082097865,5111412908241043667,13.86255,0.053675344056964,260.66673,30.8812,5.14,0,5111412908241,53688.0749851735,1.92,30,812.726,3799.04,101781,262,2,26.6,1.303,4.18,0
9186-9101,1129082097865,5100112908211061453,13.906597,0.0539017218561753,260.66674,30.88125,4.98,0,5100112908211,53644.114776447,1.21,30,790.493,3809.61,95142,335,2,26.9,1.393,4.95,0
9186-9101,1129082097865,5100112908221057129,13.932025,0.0539979312092049,260.66669,30.8813,5.12,0,5100112908221,53644.1196727548,1.24,30,790.372,3792.18,92539.703125,315,2,27.9,1.32,4.81,0
9186-9101,1129082097865,5100112908231054727,13.943691,0.0540156234700443,260.66669,30.88131,5.19,0,5100112908231,53644.124572882,1.26,30,802.592,3818.33,92074.296875,307,2,24.5,1.358,4.77,0
9186-9101,1129082097865,5100112908241057138,13.908368,0.0539249293252921,260.66669,30.88129,5.32,0,5100112908241,53644.1294458103,1.29,30,779.347,3816.56,94503,322,2,22,1.332,4.82,0
9186-9101,1129082097865,5101212908211052796,13.929003,0.0540279455158231,260.66674,30.88125,5,0,5101212908211,53655.107589317,1.34,30,771.068,3816.18,91752.5,295,2,25.5,1.427,4.74,0
9186-9101,1129082097865,5101212908221053126,13.869337,0.0538520147896728,260.66668,30.88128,4.9,0,5101212908221,53655.1129927198,1.37,30,771.841,3798.51,96535.601562,329,2,20.4,1.664,4.7,0
9186-9101,1129082097865,5101212908231052604,13.935498,0.0540767698789595,260.66673,30.88132,5.06,0,5101212908231,53655.1183937965,1.41,30,782.135,3825.37,90496,282,2,18,1.352,4.67,0
9186-9101,1129082097865,5101212908241052032,13.919486,0.0540406387898617,260.66671,30.88126,5.39,0,5101212908241,53655.1237728819,1.45,30,757.447,3824.5,91423,272,2,24.6,1.299,4.51,0
9186-9101,1129082097865,5103012908211044245,13.939243,0.0537479389564325,260.66674,30.88135,4.83,0,5103012908211,53673.0615887614,1.36,30,825.921,3804.33,99568.398438,210,2,16.9,1.403,4.02,0
9186-9101,1129082097865,5103012908221048431,13.925984,0.0537615073978761,260.66669,30.88128,4.96,0,5103012908221,53673.0649074423,1.38,30,825.397,3787.03,99163.898438,261,2,20.8,1.289,4.39,0
9186-9101,1129082097865,5103012908231053178,13.934175,0.0537944617642339,260.66665,30.88125,4.85,0,5103012908231,53673.0681109605,1.4,30,833.966,3812.37,98193,287,2,28.8,1.345,4.73,0
9186-9101,1129082097865,5103012908241056455,13.910976,0.0537151351776192,260.66666,30.88127,4.85,0,5103012908241,53673.0713413195,1.42,30,807.666,3811.73,100558,310,2,28.6,1.34,4.79,0
9186-9101,1129082097865,5091412908211047748,13.90448,0.0545399683302687,260.66674,30.88125,4.7,0,5091412908211,53627.1211004281,1.08,30,1012.31,3809.03,79893.5,285,2,28.7,1.263,4.61,0
9186-9101,1129082097865,5091412908221047758,13.906662,0.0545528291961314,260.66675,30.88128,4.42,0,5091412908221,53627.1276149885,1.1,30,1021.38,3806.23,79629.5,288,2,29,1.352,4.78,0
9186-9101,1129082097865,5091412908231047970,13.929877,0.0546393954371362,260.66668,30.88127,4.27,0,5091412908231,53627.1341278125,1.12,30,1010.35,3804.23,77890.398438,277,2,24.6,1.246,4.79,0
9186-9101,1129082097865,5091412908241047958,13.975154,0.0548037317487517,260.66669,30.88124,4.73,0,5091412908241,53627.1406482756,1.14,30,1026.27,3802.31,74761,259,2,27.2,1.282,4.67,0
9186-9101,1129082097865,6040912908211050903,13.97274,0.0547217038304005,260.66671,30.8813,5.33,0,6040912908211,53834.3911775002,1.13,25,784.581,3905.49,76295.796875,284,2,20.3,1.333,4.43,0
9186-9101,1129082097865,6040912908221051839,13.969746,0.0547011954844532,260.66671,30.88129,4.99,0,6040912908221,53834.3984572572,1.11,25,785.778,3886.54,76687.898438,281,2,25.2,1.325,4.6,0
9186-9101,1129082097865,6040912908231052211,13.99542,0.0547847539884702,260.66673,30.88131,5.13,0,6040912908231,53834.4057485998,1.09,25,796.59,3910.39,75111.398438,276,2,21.1,1.351,4.56,0
9186-9101,1129082097865,6040912908241051654,13.973258,0.0546864985775072,260.66675,30.88126,5.08,0,6040912908241,53834.4130879627,1.07,25,776.648,3906.72,76971,294,2,28.1,1.369,4.7,0
9186-9101,1129082097865,6042612908211064361,13.923138,0.0537781211491441,260.66672,30.88126,5.09,0,6042612908211,53851.4072402776,1.01,30,819.819,3871.37,98672.398438,387,2,28,1.397,5.12,0
9186-9101,1129082097865,6042612908221061671,13.934788,0.0538121156772266,260.6667,30.88126,5.06,0,6042612908221,53851.413158854,1.01,30,819.6,3851.51,97679.5,383,2,27.1,1.359,5.17,0
9186-9101,1129082097865,6042612908231060793,13.972055,0.0539284426435413,260.66674,30.88129,5,0,6042612908231,53851.4191764006,1,30,831.466,3876.8,94406.898438,352,2,24.9,1.338,5.17,0
9186-9101,1129082097865,6042612908241065559,13.934092,0.0538113560971367,260.66671,30.88128,5,0,6042612908241,53851.4251292478,1,30,809.103,3874.6,97701.5,381,2,25.2,1.37,5.26,0
9186-9101,1129082097865,6061512908211027049,13.992536,0.0687688220168671,260.66668,30.8812,5.27,0,6061512908211,53901.4474594909,1.43,5,785.945,3783.38,12959.599609,130,0,11.7,1.256,3.51,0
9186-9101,1129082097865,6061512908221027141,14.008311,0.0691013886787164,260.66672,30.88138,5.03,0,6061512908221,53901.4484405554,1.44,5,788.865,3776.01,12653.799805,130,0,24.4,1.318,3.51,0
9186-9101,1129082097865,6061512908231027015,13.960892,0.0684818550204988,260.66657,30.88132,5.27,0,6061512908231,53901.4494840046,1.45,5,793.946,3788.65,13233.700195,133,0,21.1,1.334,3.44,0
9186-9101,1129082097865,6061512908241026677,13.963569,0.068564665087502,260.66687,30.88116,5.32,0,6061512908241,53901.4505312847,1.46,5,781.068,3787.65,13153.599609,128,0,18.5,1.27,3.5,0
9186-9101,1129082097865,6030312908211063915,13.932887,0.0539551482945936,260.66664,30.88128,4.9,0,6030312908211,53797.5068005901,1.09,30,794.769,3876.99,93681.796875,350,2,26.4,1.378,5.09,0
9186-9101,1129082097865,6030312908221060612,13.965813,0.0542607092706516,260.66669,30.88124,5.02,0,6030312908221,53797.513702095,1.07,30,796.785,3859.99,86014.601562,313,2,17.1,1.372,5.02,0
9186-9101,1129082097865,6030312908231056197,13.942837,0.0551045018210728,260.66667,30.88131,4.86,0,6030312908231,53797.5206718864,1.06,30,806.356,3883.25,69557.703125,281,2,23.8,1.389,4.61,0
9186-9101,1129082097865,6030312908241047425,13.970911,0.0564881178570211,260.66673,30.88125,4.83,0,6030312908241,53797.5276150578,1.05,30,785.618,3880.55,51953.5,218,2,19.3,1.358,4.26,0
9186-9101,1129082097865,6051112908211035039,13.950828,0.0666708868213081,260.66659,30.88126,5.01,0,6051112908211,53866.3777556712,1,5,809.169,3853.14,15216.900391,158,2,11.3,1.295,3.64,0
9186-9101,1129082097865,6051112908221035393,13.907627,0.0662390964176501,260.66667,30.88133,4.82,0,6051112908221,53866.3785350001,1,5,807.659,3836.82,15765.299805,172,2,11,1.275,3.66,0
9186-9101,1129082097865,6051112908231037945,13.969813,0.0668805349880425,260.66669,30.88113,4.97,0,6051112908231,53866.3793247337,1,5,817.224,3863.71,14962.200195,167,2,21.9,1.23,3.69,0
9186-9101,1129082097865,6051112908241037161,13.926294,0.0664571023803476,260.66667,30.88122,5.1,0,6051112908241,53866.3802236225,1,5,796.416,3863.61,15484.299805,171,2,20.8,1.214,3.71,0
