InputID,ID,Mag,Magerr,RA,Decl,MJD,Blend
11974-12701,1109084011880,16.20,0.07,237.47692, 8.86134,54556.34442,0
11974-12701,1109084011880,16.28,0.07,237.47695, 8.86126,54556.35348,0
11974-12701,1109084011880,16.21,0.07,237.47687, 8.86144,54591.36953,0
11974-12701,1109084011880,16.18,0.07,237.47695, 8.86141,54591.37729,0
11974-12701,1109084011880,16.21,0.07,237.47689, 8.86148,54591.38505,0
11974-12701,1109084011880,16.28,0.07,237.47696, 8.86143,54591.39282,0
11974-12701,1109084011880,16.30,0.07,237.47701, 8.86141,54599.28481,0
11974-12701,1109084011880,16.21,0.07,237.47703, 8.86139,54599.29133,0
11974-12701,1109084011880,16.21,0.07,237.47697, 8.86142,54599.29784,0
11974-12701,1109084011880,16.46,0.07,237.47690, 8.86131,54599.30435,0
11974-12701,1109084011880,16.12,0.07,237.47703, 8.86123,54729.09464,0
11974-12701,1109084011880,16.70,0.08,237.47699, 8.86147,54729.09903,0
11974-12701,1109084011880,16.56,0.07,237.47688, 8.86144,54729.10337,0
11974-12701,1109084011880,16.21,0.07,237.47690, 8.86141,54924.37001,0
11974-12701,1109084011880,16.22,0.07,237.47696, 8.86126,54924.37717,0
11974-12701,1109084011880,16.17,0.07,237.47706, 8.86144,54924.38451,0
11974-12701,1109084011880,16.13,0.07,237.47698, 8.86140,54924.39175,0
11974-12701,1109084011880,16.46,0.07,237.47682, 8.86149,54940.32848,0
11974-12701,1109084011880,16.21,0.07,237.47705, 8.86143,54940.33518,0
11974-12701,1109084011880,16.16,0.07,237.47694, 8.86150,54940.34168,0
11974-12701,1109084011880,16.25,0.07,237.47696, 8.86134,54940.34837,0
11974-12701,1109084011880,16.21,0.07,237.47698, 8.86135,54947.39709,0
11974-12701,1109084011880,16.17,0.07,237.47689, 8.86140,54947.40432,0
11974-12701,1109084011880,16.32,0.07,237.47690, 8.86134,54947.41162,0
11974-12701,1109084011880,16.20,0.07,237.47693, 8.86143,54947.41864,0
11974-12701,1109084011880,16.39,0.08,237.47698, 8.86132,55062.19203,0
11974-12701,1109084011880,16.19,0.08,237.47716, 8.86149,55062.19783,0
11974-12701,1109084011880,16.20,0.08,237.47699, 8.86131,55062.20363,0
11974-12701,1109084011880,16.17,0.08,237.47712, 8.86137,55062.20929,0
11974-12701,1109084011880,16.22,0.08,237.47702, 8.86135,55041.18069,0
11974-12701,1109084011880,16.29,0.08,237.47701, 8.86137,55041.18657,0
11974-12701,1109084011880,16.18,0.08,237.47699, 8.86136,55041.19239,0
11974-12701,1109084011880,16.23,0.08,237.47694, 8.86141,55041.19823,0
11974-12701,1109084011880,16.25,0.07,237.47686, 8.86144,54993.32926,0
11974-12701,1109084011880,16.29,0.07,237.47703, 8.86144,54993.33469,0
11974-12701,1109084011880,16.18,0.07,237.47702, 8.86138,54993.34009,0
11974-12701,1109084011880,16.20,0.07,237.47717, 8.86135,54993.34551,0
11974-12701,1109084011880,16.19,0.07,237.47686, 8.86136,54999.23102,0
11974-12701,1109084011880,16.22,0.07,237.47700, 8.86129,54999.23946,0
11974-12701,1109084011880,16.11,0.07,237.47698, 8.86128,54999.24780,0
11974-12701,1109084011880,16.17,0.07,237.47695, 8.86145,54999.25625,0
11974-12701,1109084011880,16.39,0.07,237.47690, 8.86146,54917.46324,0
11974-12701,1109084011880,16.21,0.07,237.47694, 8.86135,54917.46811,0
11974-12701,1109084011880,16.24,0.07,237.47725, 8.86161,54917.47284,0
11974-12701,1109084011880,16.26,0.07,237.47683, 8.86141,54917.47766,0
11974-12701,1109084011880,16.16,0.07,237.47692, 8.86135,54966.32288,0
11974-12701,1109084011880,16.10,0.07,237.47692, 8.86140,54966.32966,0
11974-12701,1109084011880,16.25,0.07,237.47688, 8.86129,54966.33653,0
11974-12701,1109084011880,16.19,0.07,237.47692, 8.86126,54966.34345,0
11974-12701,1109084011880,16.35,0.07,237.47699, 8.86129,54981.35693,0
11974-12701,1109084011880,16.21,0.07,237.47704, 8.86138,54981.37888,0
11974-12701,1109084011880,16.23,0.07,237.47697, 8.86122,55295.44546,0
11974-12701,1109084011880,16.35,0.07,237.47687, 8.86131,55295.45264,0
11974-12701,1109084011880,16.22,0.07,237.47699, 8.86125,55295.45988,0
11974-12701,1109084011880,16.17,0.07,237.47696, 8.86117,55295.46704,0
11974-12701,1109084011880,16.31,0.07,237.47696, 8.86143,55382.28330,0
11974-12701,1109084011880,16.25,0.07,237.47698, 8.86130,55382.28787,0
11974-12701,1109084011880,16.19,0.07,237.47687, 8.86132,55382.29255,0
11974-12701,1109084011880,16.28,0.07,237.47682, 8.86137,55382.29722,0
11974-12701,1109084011880,16.44,0.07,237.47698, 8.86142,55349.20973,0
11974-12701,1109084011880,16.36,0.07,237.47687, 8.86138,55356.30285,0
11974-12701,1109084011880,16.57,0.07,237.47671, 8.86148,55356.31198,0
11974-12701,1109084011880,16.16,0.07,237.47690, 8.86126,55356.32122,0
11974-12701,1109084011880,16.42,0.07,237.47697, 8.86132,55356.33050,0
11974-12701,1109084011880,16.28,0.07,237.47673, 8.86126,55364.25994,0
11974-12701,1109084011880,16.14,0.07,237.47696, 8.86134,55364.26505,0
11974-12701,1109084011880,16.30,0.07,237.47687, 8.86152,55364.27021,0
11974-12701,1109084011880,16.30,0.07,237.47679, 8.86126,55364.27534,0
11974-12701,1109084011880,16.32,0.07,237.47691, 8.86145,55368.22686,0
11974-12701,1109084011880,16.33,0.07,237.47678, 8.86130,55368.23485,0
11974-12701,1109084011880,16.22,0.07,237.47685, 8.86146,55368.24277,0
11974-12701,1109084011880,16.19,0.07,237.47693, 8.86134,55368.25073,0
11974-12701,1109084011880,16.36,0.07,237.47716, 8.86156,55275.46037,0
11974-12701,1109084011880,16.39,0.07,237.47708, 8.86116,55275.46676,0
11974-12701,1109084011880,16.18,0.07,237.47702, 8.86132,55275.47317,0
11974-12701,1109084011880,16.28,0.07,237.47696, 8.86133,55275.47954,0
11974-12701,1109084011880,16.23,0.07,237.47695, 8.86129,55322.35200,0
11974-12701,1109084011880,16.14,0.07,237.47697, 8.86147,55322.35837,0
11974-12701,1109084011880,16.22,0.07,237.47699, 8.86139,55322.36469,0
11974-12701,1109084011880,16.19,0.07,237.47700, 8.86137,55322.37107,0
11974-12701,1109084011880,16.28,0.07,237.47702, 8.86141,55329.39948,0
11974-12701,1109084011880,16.20,0.07,237.47695, 8.86133,55329.40642,0
11974-12701,1109084011880,16.39,0.07,237.47681, 8.86160,55329.41332,0
11974-12701,1109084011880,16.36,0.07,237.47688, 8.86125,55329.42028,0
11974-12701,1109084011880,16.29,0.07,237.47695, 8.86141,55338.34454,0
11974-12701,1109084011880,16.29,0.07,237.47680, 8.86137,55338.35287,0
11974-12701,1109084011880,16.36,0.07,237.47684, 8.86136,55338.36101,0
11974-12701,1109084011880,16.28,0.07,237.47689, 8.86144,55338.36918,0
11974-12701,1109084011880,16.29,0.07,237.47721, 8.86117,55454.12837,0
11974-12701,1109084011880,16.30,0.07,237.47726, 8.86129,55454.13869,0
11974-12701,1109084011880,16.35,0.07,237.47713, 8.86105,55454.14385,0
11974-12701,1109084011880,16.15,0.07,237.47702, 8.86143,55675.36506,0
11974-12701,1109084011880,16.19,0.07,237.47693, 8.86128,55675.37265,0
11974-12701,1109084011880,16.21,0.07,237.47687, 8.86131,55675.38025,0
11974-12701,1109084011880,16.23,0.07,237.47696, 8.86156,55675.38792,0
11974-12701,1109084011880,16.22,0.07,237.47707, 8.86140,55597.52193,0
11974-12701,1109084011880,16.30,0.07,237.47704, 8.86134,55597.53119,0
11974-12701,1109084011880,16.31,0.07,237.47704, 8.86142,55597.54045,0
11974-12701,1109084011880,16.18,0.07,237.47700, 8.86131,55597.54962,0
11974-12701,1109084011880,16.24,0.07,237.47696, 8.86135,55716.38693,0
11974-12701,1109084011880,16.28,0.07,237.47695, 8.86144,55716.39193,0
11974-12701,1109084011880,16.22,0.07,237.47688, 8.86133,55716.39698,0
11974-12701,1109084011880,16.50,0.08,237.47701, 8.86124,55716.40201,0
11974-12701,1109084011880,16.29,0.07,237.47701, 8.86131,55650.44318,0
11974-12701,1109084011880,16.16,0.07,237.47697, 8.86148,55650.45070,0
11974-12701,1109084011880,16.21,0.07,237.47688, 8.86141,55650.45824,0
11974-12701,1109084011880,16.23,0.07,237.47701, 8.86152,55650.46579,0
11974-12701,1109084011880,16.28,0.07,237.47700, 8.86140,55684.35439,0
11974-12701,1109084011880,16.51,0.07,237.47699, 8.86132,55684.36409,0
11974-12701,1109084011880,16.34,0.07,237.47690, 8.86147,55684.37386,0
11974-12701,1109084011880,16.28,0.07,237.47702, 8.86120,55684.38355,0
11974-12701,1109084011880,16.17,0.07,237.47689, 8.86153,55705.39293,0
11974-12701,1109084011880,16.16,0.07,237.47699, 8.86134,55705.40038,0
11974-12701,1109084011880,16.16,0.07,237.47708, 8.86126,55705.40797,0
11974-12701,1109084011880,16.25,0.07,237.47691, 8.86151,55705.41548,0
11974-12701,1109084011880,16.30,0.07,237.47692, 8.86121,55349.29689,0
11974-12701,1109084011880,16.38,0.07,237.47693, 8.86142,55349.30315,0
11974-12701,1109084011880,16.12,0.07,237.47704, 8.86138,55349.30947,0
11974-12701,1109084011880,16.30,0.07,237.47696, 8.86140,55349.31575,0
11974-12701,1109084011880,16.29,0.07,237.47710, 8.86137,56003.40362,0
11974-12701,1109084011880,16.16,0.07,237.47713, 8.86131,56003.41220,0
11974-12701,1109084011880,16.12,0.07,237.47701, 8.86138,56003.42077,0
11974-12701,1109084011880,16.19,0.07,237.47712, 8.86151,56003.42941,0
11974-12701,1109084011880,16.52,0.07,237.47693, 8.86131,56014.43509,0
11974-12701,1109084011880,16.20,0.07,237.47708, 8.86131,56014.44263,0
11974-12701,1109084011880,16.30,0.07,237.47713, 8.86143,56014.45015,0
11974-12701,1109084011880,16.26,0.07,237.47706, 8.86145,56014.45774,0
11974-12701,1109084011880,16.59,0.08,237.47695, 8.86126,56035.44741,0
11974-12701,1109084011880,16.46,0.07,237.47699, 8.86126,56035.45347,0
11974-12701,1109084011880,16.20,0.07,237.47712, 8.86139,56035.45955,0
11974-12701,1109084011880,16.50,0.07,237.47694, 8.86142,56035.46570,0
11974-12701,1109084011880,16.24,0.07,237.47689, 8.86127,56042.41327,0
11974-12701,1109084011880,16.22,0.07,237.47699, 8.86129,56042.41833,0
11974-12701,1109084011880,16.14,0.07,237.47695, 8.86139,56042.42338,0
11974-12701,1109084011880,16.17,0.07,237.47694, 8.86126,56042.42851,0
11974-12701,1109084011880,16.33,0.07,237.47731, 8.86135,56060.37016,0
11974-12701,1109084011880,16.29,0.07,237.47715, 8.86122,56060.37854,0
11974-12701,1109084011880,16.29,0.07,237.47722, 8.86152,56060.38698,0
11974-12701,1109084011880,16.39,0.07,237.47712, 8.86146,56060.39553,0
11974-12701,1109084011880,16.55,0.07,237.47709, 8.86130,56072.27507,0
11974-12701,1109084011880,16.52,0.07,237.47698, 8.86127,56072.28149,0
11974-12701,1109084011880,16.73,0.08,237.47717, 8.86112,56072.28796,0
11974-12701,1109084011880,16.59,0.07,237.47718, 8.86116,56072.29443,0
11974-12701,1109084011880,16.23,0.07,237.47694, 8.86117,56088.29484,0
11974-12701,1109084011880,16.40,0.07,237.47701, 8.86131,56088.30046,0
11974-12701,1109084011880,16.38,0.07,237.47708, 8.86133,56088.30615,0
11974-12701,1109084011880,16.23,0.07,237.47698, 8.86133,56088.31187,0
11974-12701,1109084011880,16.21,0.07,237.47707, 8.86121,56097.29534,0
11974-12701,1109084011880,16.26,0.07,237.47712, 8.86121,56097.30318,0
11974-12701,1109084011880,16.30,0.07,237.47710, 8.86123,56097.31104,0
11974-12701,1109084011880,16.39,0.07,237.47726, 8.86132,56097.31891,0
11974-12701,1109084011880,16.31,0.07,237.47694, 8.86129,56190.11172,0
11974-12701,1109084011880,16.19,0.07,237.47707, 8.86129,56190.11691,0
11974-12701,1109084011880,16.40,0.07,237.47713, 8.86121,56190.12211,0
11974-12701,1109084011880,16.12,0.07,237.47698, 8.86123,56190.12723,0
11974-12701,1109084011880,16.24,0.07,237.47686, 8.86124,56314.49333,0
11974-12701,1109084011880,16.13,0.07,237.47712, 8.86138,56314.50312,0
11974-12701,1109084011880,16.17,0.07,237.47704, 8.86132,56314.51277,0
11974-12701,1109084011880,16.17,0.07,237.47689, 8.86127,56314.52252,0
11974-12701,1109084011880,16.28,0.07,237.47693, 8.86147,56367.49514,0
11974-12701,1109084011880,16.13,0.07,237.47696, 8.86145,56367.49965,0
11974-12701,1109084011880,16.45,0.07,237.47692, 8.86144,56367.50425,0
11974-12701,1109084011880,16.16,0.07,237.47700, 8.86146,56367.50881,0
11974-12701,1109084011880,16.18,0.07,237.47707, 8.86151,56374.40831,0
11974-12701,1109084011880,16.21,0.07,237.47706, 8.86136,56374.41605,0
11974-12701,1109084011880,16.26,0.07,237.47697, 8.86141,56374.42376,0
11974-12701,1109084011880,16.19,0.07,237.47702, 8.86126,56374.43153,0
11974-12701,1109084011880,16.37,0.07,237.47713, 8.86141,55946.50579,0
11974-12701,1109084011880,16.25,0.07,237.47703, 8.86147,55946.51101,0
11974-12701,1109084011880,16.20,0.07,237.47711, 8.86132,55946.51609,0
11974-12701,1109084011880,16.40,0.07,237.47703, 8.86134,55946.52127,0
11974-12701,1109084011880,16.22,0.07,237.47692, 8.86130,56388.45447,0
11974-12701,1109084011880,16.12,0.07,237.47710, 8.86143,56388.46228,0
11974-12701,1109084011880,16.11,0.07,237.47702, 8.86142,56388.47008,0
11974-12701,1109084011880,16.18,0.07,237.47709, 8.86142,56388.47786,0
11974-12701,1109084011880,16.13,0.07,237.47712, 8.86134,56401.41131,0
11974-12701,1109084011880,16.17,0.07,237.47709, 8.86145,56401.41648,0
11974-12701,1109084011880,16.38,0.07,237.47707, 8.86132,56401.42167,0
11974-12701,1109084011880,16.46,0.07,237.47696, 8.86143,56401.42686,0
11974-12701,1109084011880,16.19,0.07,237.47692, 8.86136,56411.45062,0
11974-12701,1109084011880,16.22,0.07,237.47687, 8.86129,56411.45843,0
11974-12701,1109084011880,16.17,0.07,237.47700, 8.86141,56411.46626,0
11974-12701,1109084011880,16.25,0.07,237.47696, 8.86130,56411.47407,0
11974-12701,1109084011880,16.14,0.07,237.47705, 8.86145,56423.39194,0
11974-12701,1109084011880,16.32,0.07,237.47697, 8.86136,56423.39977,0
11974-12701,1109084011880,16.21,0.07,237.47702, 8.86134,56423.40766,0
11974-12701,1109084011880,16.21,0.07,237.47700, 8.86131,56423.41892,0
11974-12701,1109084011880,16.14,0.07,237.47704, 8.86163,56429.40158,0
11974-12701,1109084011880,16.26,0.07,237.47704, 8.86145,56429.40775,0
11974-12701,1109084011880,16.19,0.07,237.47711, 8.86146,56429.41400,0
11974-12701,1109084011880,16.20,0.07,237.47700, 8.86151,56429.42013,0
11974-12701,1109084011880,16.43,0.07,237.47691, 8.86138,56443.32739,0
11974-12701,1109084011880,16.24,0.07,237.47688, 8.86130,56443.33473,0
11974-12701,1109084011880,16.24,0.07,237.47699, 8.86139,56443.34217,0
11974-12701,1109084011880,16.10,0.07,237.47693, 8.86152,56443.34957,0
11974-12701,1109084011880,16.23,0.07,237.47709, 8.86128,56450.37692,0
11974-12701,1109084011880,16.20,0.07,237.47708, 8.86132,56450.38192,0
11974-12701,1109084011880,16.28,0.07,237.47695, 8.86121,56450.38699,0
11974-12701,1109084011880,16.17,0.07,237.47706, 8.86133,56450.39200,0
11974-12701,1109084011880,16.21,0.07,237.47695, 8.86138,56459.24814,0
11974-12701,1109084011880,16.20,0.07,237.47692, 8.86156,56459.25552,0
11974-12701,1109084011880,16.14,0.07,237.47703, 8.86138,56459.26281,0
11974-12701,1109084011880,16.30,0.07,237.47693, 8.86129,56459.27017,0
8593-12705,1152052015738,14.36,0.07,226.93780,51.45291,53901.31768,0
8593-12705,1152052015738,14.39,0.07,226.93783,51.45297,53901.31868,0
8593-12705,1152052015738,14.42,0.07,226.93795,51.45279,53901.31975,0
8593-12705,1152052015738,14.39,0.07,226.93774,51.45294,53901.32082,0
8593-12705,1152052015738,14.40,0.06,226.93774,51.45287,53884.33683,0
8593-12705,1152052015738,14.43,0.06,226.93775,51.45286,54001.11862,0
8593-12705,1152052015738,14.41,0.06,226.93768,51.45286,54001.12306,0
8593-12705,1152052015738,14.42,0.06,226.93772,51.45287,54001.12751,0
8593-12705,1152052015738,14.41,0.06,226.93771,51.45284,54001.13194,0
8593-12705,1152052015738,14.40,0.06,226.93774,51.45289,54208.33426,0
8593-12705,1152052015738,14.38,0.06,226.93777,51.45288,54208.34119,0
8593-12705,1152052015738,14.40,0.06,226.93763,51.45290,54208.34813,0
8593-12705,1152052015738,14.38,0.06,226.93778,51.45283,54208.35515,0
8593-12705,1152052015738,14.39,0.06,226.93771,51.45281,54216.43144,0
8593-12705,1152052015738,14.40,0.06,226.93772,51.45287,54216.43800,0
8593-12705,1152052015738,14.39,0.06,226.93774,51.45286,54216.44459,0
8593-12705,1152052015738,14.40,0.06,226.93774,51.45287,54216.45114,0
8593-12705,1152052015738,14.41,0.06,226.93778,51.45287,54138.49769,0
8593-12705,1152052015738,14.38,0.06,226.93775,51.45282,54138.50206,0
8593-12705,1152052015738,14.36,0.06,226.93777,51.45284,54138.50641,0
8593-12705,1152052015738,14.39,0.05,226.93779,51.45283,54138.51076,0
8593-12705,1152052015738,14.37,0.05,226.93787,51.45281,54158.40467,0
8593-12705,1152052015738,14.35,0.05,226.93776,51.45289,54158.41019,0
8593-12705,1152052015738,14.37,0.05,226.93770,51.45290,54158.41571,0
8593-12705,1152052015738,14.37,0.05,226.93777,51.45285,54158.42120,0
8593-12705,1152052015738,14.40,0.06,226.93770,51.45289,54266.23521,0
8593-12705,1152052015738,14.40,0.06,226.93777,51.45285,54266.24188,0
8593-12705,1152052015738,14.40,0.06,226.93776,51.45287,54266.24859,0
8593-12705,1152052015738,14.37,0.06,226.93773,51.45284,54266.25522,0
8593-12705,1152052015738,14.40,0.06,226.93771,51.45282,54276.24945,0
8593-12705,1152052015738,14.40,0.06,226.93777,51.45285,54276.25496,0
8593-12705,1152052015738,14.40,0.06,226.93771,51.45284,54276.26051,0
8593-12705,1152052015738,14.36,0.06,226.93784,51.45282,54276.26607,0
8593-12705,1152052015738,14.45,0.06,226.93786,51.45282,54178.48414,0
8593-12705,1152052015738,14.39,0.05,226.93774,51.45284,54178.49035,0
8593-12705,1152052015738,14.39,0.05,226.93772,51.45285,54178.49657,0
8593-12705,1152052015738,14.39,0.05,226.93772,51.45284,54178.50276,0
8593-12705,1152052015738,14.36,0.06,226.93771,51.45288,54238.37533,0
8593-12705,1152052015738,14.38,0.06,226.93779,51.45289,54238.38032,0
8593-12705,1152052015738,14.38,0.06,226.93771,51.45288,54238.38530,0
8593-12705,1152052015738,14.36,0.06,226.93768,51.45290,54238.39028,0
8593-12705,1152052015738,14.39,0.05,226.93660,51.45241,54390.07737,0
8593-12705,1152052015738,14.37,0.05,226.93710,51.45231,54390.08337,0
8593-12705,1152052015738,14.37,0.05,226.93673,51.45222,54390.08939,0
8593-12705,1152052015738,14.39,0.05,226.93652,51.45238,54390.09542,0
8593-12705,1152052015738,14.41,0.06,226.93736,51.45291,54716.15159,0
8593-12705,1152052015738,14.41,0.06,226.93742,51.45287,54716.15819,0
8593-12705,1152052015738,14.39,0.05,226.93748,51.45282,54716.16478,0
8593-12705,1152052015738,14.41,0.06,226.93741,51.45289,54716.17141,0
8593-12705,1152052015738,14.35,0.05,226.93751,51.45291,54946.24902,0
8593-12705,1152052015738,14.33,0.05,226.93750,51.45288,54946.25446,0
8593-12705,1152052015738,14.36,0.05,226.93755,51.45288,54946.25996,0
8593-12705,1152052015738,14.35,0.05,226.93758,51.45287,54946.26536,0
8593-12705,1152052015738,14.38,0.06,226.93765,51.45281,55045.17222,0
8593-12705,1152052015738,14.39,0.06,226.93773,51.45290,55045.17622,0
8593-12705,1152052015738,14.36,0.06,226.93773,51.45291,55045.18021,0
8593-12705,1152052015738,14.39,0.06,226.93776,51.45292,55045.18415,0
8593-12705,1152052015738,14.38,0.05,226.93757,51.45284,54865.44331,0
8593-12705,1152052015738,14.38,0.05,226.93753,51.45286,54865.45317,0
8593-12705,1152052015738,14.40,0.05,226.93753,51.45286,54865.46302,0
8593-12705,1152052015738,14.39,0.05,226.93752,51.45289,54865.47287,0
8593-12705,1152052015738,13.93,0.06,226.93750,51.45289,55006.32337,0
8593-12705,1152052015738,14.39,0.06,226.93753,51.45290,55006.32826,0
8593-12705,1152052015738,14.39,0.06,226.93747,51.45283,55006.33300,0
8593-12705,1152052015738,14.38,0.06,226.93753,51.45286,55006.33779,0
8593-12705,1152052015738,14.37,0.06,226.93755,51.45289,54892.38488,0
8593-12705,1152052015738,14.37,0.06,226.93748,51.45290,54892.39211,0
8593-12705,1152052015738,14.37,0.06,226.93761,51.45284,54892.39934,0
8593-12705,1152052015738,14.36,0.06,226.93751,51.45288,54892.40654,0
8593-12705,1152052015738,14.35,0.05,226.93759,51.45286,54908.31547,0
8593-12705,1152052015738,14.35,0.05,226.93751,51.45291,54908.32038,0
8593-12705,1152052015738,14.36,0.05,226.93757,51.45287,54908.32528,0
8593-12705,1152052015738,14.34,0.05,226.93748,51.45287,54908.33019,0
8593-12705,1152052015738,14.33,0.06,226.93747,51.45293,54915.41080,0
8593-12705,1152052015738,14.33,0.06,226.93751,51.45288,54915.41377,0
8593-12705,1152052015738,14.25,0.06,226.93756,51.45287,54915.41673,0
8593-12705,1152052015738,14.32,0.06,226.93758,51.45286,54915.41966,0
8593-12705,1152052015738,14.34,0.06,226.93747,51.45288,54965.42658,0
8593-12705,1152052015738,14.36,0.06,226.93757,51.45288,54965.43313,0
8593-12705,1152052015738,14.39,0.06,226.93753,51.45284,54965.43971,0
8593-12705,1152052015738,14.36,0.06,226.93747,51.45293,54965.44632,0
