InputID,ID,Mag,Magerr,RA,Decl,MJD,Blend
11954-1901,1152045053578,15.13,0.06,196.58741,53.30636,56044.32347,0
11954-1901,1152045053578,15.13,0.06,196.58673,53.30650,56044.33086,0
11954-1901,1152045053578,15.13,0.06,196.58721,53.30661,56076.25052,0
11954-1901,1152045053578,15.12,0.06,196.58715,53.30660,56076.25904,0
11954-1901,1152045053578,15.11,0.06,196.58732,53.30647,56076.26759,0
11954-1901,1152045053578,15.14,0.06,196.58742,53.30649,56076.27610,0
11954-1901,1152045053578,15.10,0.06,196.58791,53.30655,56314.41684,0
11954-1901,1152045053578,15.07,0.06,196.58770,53.30650,56314.42772,0
11954-1901,1152045053578,15.10,0.06,196.58771,53.30663,56314.43861,0
11954-1901,1152045053578,15.08,0.06,196.58742,53.30664,56314.44951,0
11954-1901,1152045053578,15.14,0.06,196.58745,53.30653,56374.28270,0
11954-1901,1152045053578,15.13,0.06,196.58766,53.30650,56374.28890,0
11954-1901,1152045053578,15.16,0.06,196.58772,53.30678,56374.29516,0
11954-1901,1152045053578,15.13,0.06,196.58737,53.30648,56374.30143,0
11954-1901,1152045053578,15.08,0.06,196.58727,53.30642,56397.34145,0
11954-1901,1152045053578,15.09,0.06,196.58733,53.30644,56397.34882,0
11954-1901,1152045053578,15.10,0.06,196.58731,53.30651,56397.35616,0
11954-1901,1152045053578,15.09,0.06,196.58722,53.30647,56397.36347,0
11954-1901,1152045053578,15.13,0.06,196.58718,53.30644,56422.28357,0
11954-1901,1152045053578,15.00,0.06,196.58729,53.30650,56422.28696,0
11954-1901,1152045053578,15.17,0.06,196.58724,53.30652,56422.29032,0
11954-1901,1152045053578,15.09,0.07,196.58726,53.30649,56422.29364,0
11954-1901,1152045053578,15.14,0.06,196.58719,53.30644,56452.25501,0
11954-1901,1152045053578,15.14,0.06,196.58719,53.30644,56452.26015,0
11954-1901,1152045053578,15.13,0.06,196.58723,53.30647,56452.26697,0
11954-1901,1152045053578,15.10,0.06,196.58717,53.30644,56452.27381,0
11954-1901,1152045053578,15.12,0.06,196.58729,53.30643,56452.28059,0
9046-1902,1126079019220,15.30,0.06,243.55488,26.07108,53470.38885,0
9046-1902,1126079019220,15.28,0.06,243.55489,26.07107,53470.39610,0
9046-1902,1126079019220,15.30,0.06,243.55488,26.07108,53470.40336,0
9046-1902,1126079019220,15.30,0.06,243.55490,26.07110,53470.41067,0
9046-1902,1126079019220,15.30,0.06,243.55487,26.07106,53479.38232,0
9046-1902,1126079019220,15.31,0.06,243.55490,26.07108,53479.39100,0
9046-1902,1126079019220,15.33,0.06,243.55493,26.07107,53479.39969,0
9046-1902,1126079019220,15.32,0.06,243.55489,26.07106,53479.40839,0
9046-1902,1126079019220,15.33,0.06,243.55488,26.07107,53560.22789,0
9046-1902,1126079019220,15.34,0.06,243.55489,26.07105,53560.23573,0
9046-1902,1126079019220,15.35,0.06,243.55488,26.07108,53560.24356,0
9046-1902,1126079019220,15.35,0.06,243.55486,26.07107,53560.25147,0
9046-1902,1126079019220,15.38,0.06,243.55486,26.07105,53551.26512,0
9046-1902,1126079019220,15.34,0.06,243.55485,26.07105,53551.27267,0
9046-1902,1126079019220,15.30,0.06,243.55485,26.07103,53551.28022,0
9046-1902,1126079019220,15.32,0.06,243.55490,26.07107,53551.28779,0
9046-1902,1126079019220,15.33,0.06,243.55485,26.07104,53497.33213,0
9046-1902,1126079019220,15.31,0.06,243.55487,26.07110,53497.33870,0
9046-1902,1126079019220,15.31,0.06,243.55487,26.07109,53497.34525,0
9046-1902,1126079019220,15.29,0.06,243.55488,26.07108,53497.35180,0
9046-1902,1126079019220,15.30,0.06,243.55487,26.07110,53506.35903,0
9046-1902,1126079019220,15.29,0.06,243.55487,26.07104,53506.36673,0
9046-1902,1126079019220,15.33,0.06,243.55488,26.07106,53506.37444,0
9046-1902,1126079019220,15.30,0.06,243.55487,26.07109,53506.38214,0
9046-1902,1126079019220,15.34,0.06,243.55481,26.07106,53656.10377,0
9046-1902,1126079019220,15.35,0.06,243.55481,26.07104,53656.10814,0
9046-1902,1126079019220,15.36,0.06,243.55490,26.07112,53656.11249,0
9046-1902,1126079019220,15.36,0.06,243.55487,26.07105,53656.11682,0
9046-1902,1126079019220,15.43,0.06,243.55484,26.07104,53834.38358,0
9046-1902,1126079019220,15.43,0.06,243.55485,26.07109,53834.39270,0
9046-1902,1126079019220,15.43,0.06,243.55487,26.07108,53834.39999,0
9046-1902,1126079019220,15.43,0.06,243.55480,26.07106,53834.40730,0
9046-1902,1126079019220,15.53,0.06,243.55486,26.07107,53851.37252,0
9046-1902,1126079019220,15.52,0.06,243.55486,26.07103,53851.37988,0
9046-1902,1126079019220,15.52,0.06,243.55484,26.07105,53851.38725,0
9046-1902,1126079019220,15.50,0.06,243.55486,26.07104,53851.39462,0
9046-1902,1126079019220,15.48,0.10,243.55490,26.07098,53925.34119,0
9046-1902,1126079019220,15.55,0.10,243.55482,26.07088,53925.34276,0
9046-1902,1126079019220,15.53,0.10,243.55477,26.07104,53925.34430,0
9046-1902,1126079019220,15.55,0.10,243.55486,26.07099,53925.34585,0
9046-1902,1126079019220,15.40,0.10,243.55476,26.07096,53900.27394,0
9046-1902,1126079019220,15.39,0.10,243.55503,26.07103,53900.27493,0
9046-1902,1126079019220,15.55,0.11,243.55493,26.07103,53900.27592,0
9046-1902,1126079019220,15.48,0.10,243.55487,26.07094,53900.27690,0
9046-1902,1126079019220,15.42,0.06,243.55491,26.07108,53797.47559,0
9046-1902,1126079019220,15.41,0.06,243.55488,26.07107,53797.48374,0
9046-1902,1126079019220,15.43,0.06,243.55485,26.07107,53797.49200,0
9046-1902,1126079019220,15.43,0.06,243.55487,26.07105,53797.50046,0
9046-1902,1126079019220,15.39,0.07,243.55488,26.07104,53816.51177,0
9046-1902,1126079019220,15.43,0.07,243.55486,26.07102,53816.51520,0
9046-1902,1126079019220,15.48,0.07,243.55486,26.07103,53816.51863,0
9046-1902,1126079019220,15.47,0.07,243.55486,26.07104,53816.52202,0
9046-1902,1126079019220,15.59,0.10,243.55479,26.07100,53866.36043,0
9046-1902,1126079019220,15.56,0.10,243.55483,26.07101,53866.36129,0
9046-1902,1126079019220,15.56,0.10,243.55480,26.07100,53866.36208,0
9046-1902,1126079019220,15.54,0.10,243.55484,26.07102,53866.36285,0
9046-1902,1126079019220,15.59,0.06,243.55480,26.07106,53879.37895,0
9046-1902,1126079019220,15.57,0.06,243.55478,26.07102,53879.38757,0
9046-1902,1126079019220,15.59,0.06,243.55475,26.07103,53879.39617,0
9046-1902,1126079019220,15.57,0.06,243.55482,26.07104,53886.25138,0
9046-1902,1126079019220,15.58,0.06,243.55479,26.07103,53886.26201,0
9046-1902,1126079019220,15.58,0.06,243.55485,26.07105,53886.27269,0
9046-1902,1126079019220,15.57,0.06,243.55482,26.07102,53886.28335,0
9046-1902,1126079019220,15.64,0.06,243.55477,26.07101,53995.11437,0
9046-1902,1126079019220,15.67,0.06,243.55482,26.07102,53995.12408,0
9046-1902,1126079019220,15.68,0.06,243.55479,26.07102,53995.13372,0
9046-1902,1126079019220,15.69,0.06,243.55480,26.07099,53995.14337,0
9046-1902,1126079019220,15.68,0.06,243.55482,26.07101,54003.12068,0
9046-1902,1126079019220,15.69,0.06,243.55477,26.07103,54003.12702,0
9046-1902,1126079019220,15.72,0.06,243.55475,26.07105,54003.13338,0
9046-1902,1126079019220,15.70,0.06,243.55478,26.07105,54003.13974,0
9046-1902,1126079019220,15.83,0.06,243.55474,26.07099,54212.30931,0
9046-1902,1126079019220,15.85,0.06,243.55475,26.07095,54212.31811,0
9046-1902,1126079019220,15.85,0.06,243.55478,26.07099,54212.32691,0
9046-1902,1126079019220,15.88,0.07,243.55479,26.07100,54212.33569,0
9046-1902,1126079019220,15.68,0.11,243.55476,26.07108,54140.53551,0
9046-1902,1126079019220,15.64,0.11,243.55476,26.07095,54140.53702,0
9046-1902,1126079019220,15.70,0.12,243.55482,26.07095,54140.53854,0
9046-1902,1126079019220,15.68,0.12,243.55479,26.07109,54140.54007,0
9046-1902,1126079019220,15.94,0.07,243.55474,26.07094,54295.18521,0
9046-1902,1126079019220,16.04,0.09,243.55465,26.07088,54295.19099,0
9046-1902,1126079019220,15.96,0.07,243.55483,26.07093,54295.19632,0
9046-1902,1126079019220,15.96,0.07,243.55478,26.07094,54295.20060,0
9046-1902,1126079019220,15.91,0.07,243.55473,26.07093,54258.35945,0
9046-1902,1126079019220,15.96,0.07,243.55476,26.07094,54258.36631,0
9046-1902,1126079019220,15.98,0.07,243.55475,26.07096,54258.37321,0
9046-1902,1126079019220,15.94,0.07,243.55475,26.07103,54258.38008,0
9046-1902,1126079019220,15.96,0.07,243.55476,26.07092,54268.26056,0
9046-1902,1126079019220,15.93,0.07,243.55474,26.07097,54268.26914,0
9046-1902,1126079019220,15.96,0.08,243.55467,26.07091,54268.27769,0
9046-1902,1126079019220,15.99,0.09,243.55471,26.07086,54268.28625,0
9046-1902,1126079019220,15.75,0.06,243.55481,26.07101,54176.45323,0
9046-1902,1126079019220,15.72,0.06,243.55480,26.07097,54176.46195,0
9046-1902,1126079019220,15.73,0.06,243.55478,26.07102,54176.47061,0
9046-1902,1126079019220,15.73,0.06,243.55483,26.07100,54176.47928,0
9046-1902,1126079019220,15.90,0.07,243.55471,26.07094,54230.37057,0
9046-1902,1126079019220,15.93,0.07,243.55475,26.07099,54230.37901,0
9046-1902,1126079019220,15.92,0.07,243.55465,26.07095,54230.38747,0
9046-1902,1126079019220,15.92,0.07,243.55476,26.07099,54230.39592,0
9046-1902,1126079019220,15.90,0.07,243.55471,26.07095,54236.34744,0
9046-1902,1126079019220,15.93,0.07,243.55471,26.07094,54236.35498,0
9046-1902,1126079019220,15.88,0.07,243.55470,26.07099,54236.36250,0
9046-1902,1126079019220,15.91,0.07,243.55468,26.07092,54236.37021,0
9046-1902,1126079019220,15.89,0.07,243.55468,26.07096,54242.41498,0
9046-1902,1126079019220,15.92,0.07,243.55476,26.07101,54242.42308,0
9046-1902,1126079019220,15.90,0.07,243.55476,26.07096,54242.43117,0
9046-1902,1126079019220,15.91,0.07,243.55476,26.07095,54242.43922,0
9046-1902,1126079019220,15.78,0.07,243.55473,26.07104,54381.09193,0
9046-1902,1126079019220,15.81,0.07,243.55479,26.07104,54381.09481,0
9046-1902,1126079019220,15.76,0.07,243.55473,26.07101,54381.09770,0
9046-1902,1126079019220,15.83,0.07,243.55474,26.07103,54381.10059,0
9046-1902,1126079019220,15.74,0.07,243.55476,26.07105,54387.07822,0
9046-1902,1126079019220,15.84,0.07,243.55476,26.07103,54387.08336,0
9046-1902,1126079019220,15.77,0.07,243.55470,26.07100,54387.08849,0
9046-1902,1126079019220,15.82,0.07,243.55471,26.07097,54387.09360,0
9046-1902,1126079019220,15.97,0.06,243.55471,26.07099,54347.15830,0
9046-1902,1126079019220,15.94,0.06,243.55474,26.07098,54347.16821,0
9046-1902,1126079019220,15.94,0.06,243.55471,26.07101,54347.17810,0
9046-1902,1126079019220,15.98,0.06,243.55476,26.07106,54347.18801,0
9046-1902,1126079019220,15.88,0.07,243.55479,26.07102,54358.13321,0
9046-1902,1126079019220,15.83,0.07,243.55477,26.07100,54358.13975,0
9046-1902,1126079019220,15.88,0.07,243.55467,26.07098,54358.14628,0
9046-1902,1126079019220,15.87,0.07,243.55470,26.07101,54358.15283,0
9046-1902,1126079019220,15.63,0.06,243.55482,26.07107,54559.40023,0
9046-1902,1126079019220,15.65,0.06,243.55482,26.07107,54559.40528,0
9046-1902,1126079019220,15.61,0.06,243.55485,26.07106,54559.41034,0
9046-1902,1126079019220,15.62,0.06,243.55486,26.07106,54559.41538,0
9046-1902,1126079019220,15.64,0.06,243.55483,26.07102,54565.31157,0
9046-1902,1126079019220,15.63,0.06,243.55481,26.07105,54565.31816,0
9046-1902,1126079019220,15.63,0.06,243.55482,26.07100,54565.32473,0
9046-1902,1126079019220,15.64,0.06,243.55480,26.07101,54565.33131,0
9046-1902,1126079019220,15.73,0.06,243.55476,26.07103,54567.47851,0
9046-1902,1126079019220,15.62,0.06,243.55477,26.07102,54567.48360,0
9046-1902,1126079019220,15.64,0.06,243.55480,26.07105,54567.48866,0
9046-1902,1126079019220,15.63,0.06,243.55478,26.07106,54567.49374,0
9046-1902,1126079019220,15.66,0.06,243.55478,26.07106,54571.33025,0
9046-1902,1126079019220,15.61,0.06,243.55480,26.07103,54571.33617,0
9046-1902,1126079019220,15.59,0.06,243.55483,26.07103,54571.34218,0
9046-1902,1126079019220,15.65,0.06,243.55474,26.07103,54571.34811,0
9046-1902,1126079019220,15.66,0.06,243.55477,26.07106,54585.41413,0
9046-1902,1126079019220,15.64,0.06,243.55476,26.07105,54585.41918,0
9046-1902,1126079019220,15.62,0.06,243.55481,26.07104,54585.42422,0
9046-1902,1126079019220,15.64,0.06,243.55480,26.07102,54585.42927,0
9046-1902,1126079019220,15.60,0.06,243.55482,26.07105,54505.50224,0
9046-1902,1126079019220,15.60,0.06,243.55479,26.07107,54505.50974,0
9046-1902,1126079019220,15.62,0.06,243.55481,26.07103,54505.51725,0
9046-1902,1126079019220,15.59,0.06,243.55476,26.07102,54505.52479,0
9046-1902,1126079019220,15.63,0.06,243.55483,26.07106,54515.51080,0
9046-1902,1126079019220,15.65,0.06,243.55481,26.07102,54515.51514,0
9046-1902,1126079019220,15.58,0.06,243.55483,26.07105,54515.51949,0
9046-1902,1126079019220,15.62,0.06,243.55477,26.07106,54515.52383,0
9046-1902,1126079019220,15.56,0.06,243.55477,26.07109,54627.31412,0
9046-1902,1126079019220,15.59,0.06,243.55477,26.07108,54627.32222,0
9046-1902,1126079019220,15.57,0.06,243.55476,26.07110,54627.33064,0
9046-1902,1126079019220,15.55,0.06,243.55477,26.07106,54627.33883,0
9046-1902,1126079019220,15.53,0.06,243.55481,26.07102,54640.35918,0
9046-1902,1126079019220,15.54,0.06,243.55485,26.07104,54640.36566,0
9046-1902,1126079019220,15.55,0.06,243.55480,26.07105,54640.37218,0
9046-1902,1126079019220,15.55,0.06,243.55481,26.07104,54640.37871,0
9046-1902,1126079019220,15.60,0.06,243.55483,26.07098,54527.50619,0
9046-1902,1126079019220,15.59,0.06,243.55483,26.07107,54527.51269,0
9046-1902,1126079019220,15.62,0.06,243.55484,26.07103,54527.51922,0
9046-1902,1126079019220,15.61,0.06,243.55483,26.07104,54527.52569,0
9046-1902,1126079019220,15.63,0.06,243.55483,26.07103,54536.49609,0
9046-1902,1126079019220,15.61,0.06,243.55485,26.07103,54536.50103,0
9046-1902,1126079019220,15.64,0.06,243.55483,26.07104,54536.50599,0
9046-1902,1126079019220,15.64,0.06,243.55480,26.07107,54536.51091,0
9046-1902,1126079019220,15.66,0.06,243.55482,26.07094,54548.46981,0
9046-1902,1126079019220,15.64,0.06,243.55481,26.07104,54548.47652,0
9046-1902,1126079019220,15.64,0.06,243.55487,26.07104,54548.48327,0
9046-1902,1126079019220,15.64,0.06,243.55481,26.07105,54548.49006,0
9046-1902,1126079019220,15.64,0.06,243.55479,26.07107,54593.40895,0
9046-1902,1126079019220,15.63,0.06,243.55482,26.07106,54596.27490,0
9046-1902,1126079019220,15.60,0.06,243.55478,26.07103,54596.28255,0
9046-1902,1126079019220,15.62,0.06,243.55481,26.07105,54596.29025,0
9046-1902,1126079019220,15.59,0.06,243.55477,26.07108,54596.29796,0
9046-1902,1126079019220,15.46,0.06,243.55488,26.07109,54746.10786,0
9046-1902,1126079019220,15.42,0.06,243.55494,26.07112,54746.11270,0
9046-1902,1126079019220,15.45,0.06,243.55489,26.07116,54746.11756,0
9046-1902,1126079019220,15.49,0.06,243.55491,26.07107,54746.12242,0
9046-1902,1126079019220,15.31,0.06,243.55491,26.07109,54923.39814,0
9046-1902,1126079019220,15.33,0.06,243.55488,26.07108,54923.40299,0
9046-1902,1126079019220,15.32,0.06,243.55491,26.07114,54923.40781,0
9046-1902,1126079019220,15.32,0.06,243.55487,26.07107,54923.41271,0
9046-1902,1126079019220,15.33,0.06,243.55488,26.07106,54947.42868,0
9046-1902,1126079019220,15.32,0.06,243.55485,26.07109,54947.43524,0
9046-1902,1126079019220,15.33,0.06,243.55489,26.07108,54947.44194,0
9046-1902,1126079019220,15.33,0.06,243.55483,26.07107,54947.44869,0
9046-1902,1126079019220,15.20,0.06,243.55476,26.07107,55045.23268,0
9046-1902,1126079019220,15.06,0.06,243.55472,26.07103,55045.23808,0
9046-1902,1126079019220,15.16,0.06,243.55474,26.07104,55045.24350,0
9046-1902,1126079019220,15.18,0.06,243.55474,26.07102,55045.24894,0
9046-1902,1126079019220,15.18,0.06,243.55490,26.07109,55058.20100,0
9046-1902,1126079019220,15.15,0.06,243.55478,26.07110,55058.20823,0
9046-1902,1126079019220,15.15,0.06,243.55482,26.07112,55058.21547,0
9046-1902,1126079019220,15.16,0.06,243.55482,26.07106,55058.22271,0
9046-1902,1126079019220,15.36,0.06,243.55486,26.07105,54877.52591,0
9046-1902,1126079019220,15.31,0.06,243.55488,26.07106,54888.49494,0
9046-1902,1126079019220,15.33,0.06,243.55486,26.07105,54888.50319,0
9046-1902,1126079019220,15.34,0.06,243.55487,26.07105,54888.51147,0
9046-1902,1126079019220,15.32,0.06,243.55487,26.07108,54888.51978,0
9046-1902,1126079019220,15.28,0.06,243.55482,26.07108,54997.32851,0
9046-1902,1126079019220,15.30,0.06,243.55486,26.07110,54997.33394,0
9046-1902,1126079019220,15.27,0.06,243.55486,26.07108,54997.33928,0
9046-1902,1126079019220,15.29,0.06,243.55488,26.07108,54997.34469,0
9046-1902,1126079019220,15.32,0.06,243.55485,26.07107,54914.49439,0
9046-1902,1126079019220,15.36,0.06,243.55485,26.07110,54914.49805,0
9046-1902,1126079019220,15.32,0.06,243.55485,26.07108,54914.50173,0
9046-1902,1126079019220,15.33,0.06,243.55485,26.07109,54914.50539,0
9046-1902,1126079019220,15.28,0.06,243.55493,26.07109,54966.44017,0
9046-1902,1126079019220,15.29,0.06,243.55488,26.07106,54980.27625,0
9046-1902,1126079019220,15.31,0.06,243.55481,26.07105,54980.28190,0
9046-1902,1126079019220,15.30,0.06,243.55489,26.07110,54980.28748,0
9046-1902,1126079019220,15.30,0.06,243.55486,26.07111,54980.29305,0
9046-1902,1126079019220,15.21,0.06,243.55483,26.07108,55120.08871,0
9046-1902,1126079019220,15.19,0.06,243.55484,26.07109,55120.09420,0
9046-1902,1126079019220,15.18,0.06,243.55492,26.07110,55120.09970,0
9046-1902,1126079019220,15.19,0.06,243.55486,26.07107,55120.10521,0
9046-1902,1126079019220,15.19,0.06,243.55492,26.07110,55101.09916,0
9046-1902,1126079019220,15.24,0.06,243.55493,26.07108,55101.10209,0
9046-1902,1126079019220,15.17,0.06,243.55490,26.07105,55101.10498,0
9046-1902,1126079019220,15.22,0.06,243.55487,26.07110,55101.10795,0
9046-1902,1126079019220,15.17,0.06,243.55484,26.07106,55296.38027,0
9046-1902,1126079019220,15.18,0.06,243.55483,26.07104,55296.38548,0
9046-1902,1126079019220,15.17,0.06,243.55484,26.07105,55296.39069,0
9046-1902,1126079019220,15.19,0.06,243.55486,26.07105,55296.39587,0
9046-1902,1126079019220,15.20,0.06,243.55487,26.07106,55303.41243,0
9046-1902,1126079019220,15.22,0.06,243.55487,26.07110,55303.42001,0
9046-1902,1126079019220,15.24,0.06,243.55486,26.07108,55303.42754,0
9046-1902,1126079019220,15.21,0.06,243.55487,26.07104,55303.43518,0
9046-1902,1126079019220,15.25,0.06,243.55486,26.07107,55381.21176,0
9046-1902,1126079019220,15.26,0.06,243.55488,26.07107,55381.21920,0
9046-1902,1126079019220,15.26,0.06,243.55485,26.07104,55381.22664,0
9046-1902,1126079019220,15.26,0.06,243.55482,26.07106,55381.23403,0
9046-1902,1126079019220,15.25,0.06,243.55484,26.07106,55352.30247,0
9046-1902,1126079019220,15.25,0.06,243.55485,26.07108,55352.31063,0
9046-1902,1126079019220,15.23,0.06,243.55488,26.07108,55352.31883,0
9046-1902,1126079019220,15.24,0.06,243.55486,26.07109,55352.32701,0
9046-1902,1126079019220,15.26,0.06,243.55483,26.07107,55365.29703,0
9046-1902,1126079019220,15.27,0.06,243.55485,26.07107,55365.30158,0
9046-1902,1126079019220,15.29,0.06,243.55482,26.07106,55365.30614,0
9046-1902,1126079019220,15.26,0.06,243.55483,26.07105,55365.31076,0
9046-1902,1126079019220,15.18,0.06,243.55488,26.07109,55272.49339,0
9046-1902,1126079019220,15.18,0.06,243.55488,26.07110,55272.50033,0
9046-1902,1126079019220,15.17,0.06,243.55487,26.07107,55272.50727,0
9046-1902,1126079019220,15.18,0.06,243.55489,26.07106,55272.51425,0
9046-1902,1126079019220,15.20,0.06,243.55480,26.07103,55329.27728,0
9046-1902,1126079019220,15.22,0.06,243.55482,26.07104,55329.28417,0
9046-1902,1126079019220,15.21,0.06,243.55486,26.07106,55329.29103,0
9046-1902,1126079019220,15.23,0.06,243.55487,26.07107,55329.29791,0
9046-1902,1126079019220,15.20,0.06,243.55488,26.07107,55340.30064,0
9046-1902,1126079019220,15.22,0.06,243.55482,26.07109,55340.30575,0
9046-1902,1126079019220,15.20,0.06,243.55483,26.07109,55340.31086,0
9046-1902,1126079019220,15.21,0.06,243.55487,26.07105,55340.31600,0
9046-1902,1126079019220,15.31,0.06,243.55493,26.07098,55455.14685,0
9046-1902,1126079019220,15.26,0.06,243.55499,26.07103,55455.16272,0
9046-1902,1126079019220,15.30,0.06,243.55498,26.07099,55455.17018,0
9046-1902,1126079019220,15.31,0.06,243.55484,26.07108,55659.43125,0
9046-1902,1126079019220,15.33,0.06,243.55485,26.07105,55659.43644,0
9046-1902,1126079019220,15.31,0.06,243.55489,26.07104,55659.44164,0
9046-1902,1126079019220,15.32,0.06,243.55482,26.07106,55659.44683,0
9046-1902,1126079019220,15.29,0.06,243.55481,26.07112,55677.29982,0
9046-1902,1126079019220,15.31,0.06,243.55479,26.07108,55677.30672,0
9046-1902,1126079019220,15.30,0.06,243.55484,26.07114,55677.31368,0
9046-1902,1126079019220,15.29,0.06,243.55480,26.07109,55677.32060,0
9046-1902,1126079019220,15.27,0.06,243.55484,26.07109,55713.26872,0
